ProductID,Product,Category_ID,Sub_Category,Brand,Sale_Price,Market_Price,Type,Rating
2604,"Farmlite Biscuit - Oats And Chocolate",5006,"Biscuits & Cookies",Sunfeast,90,100,"Marie, Health, Digestive",4.3
2605,"Marie Light - Oats Fibre Biscuits",5006,"Biscuits & Cookies",Sunfeast,43,45,"Glucose & Milk Biscuits",4.2
2606,"Farmlite Biscuit - Oats & Almonds 150g + Farmlite Biscuit - Oats & Raisins 150g",5006,"Biscuits & Cookies",Sunfeast,91,100,"Marie, Health, Digestive",
2607,"Marie Light Oats Biscuits",5006,"Biscuits & Cookies",Sunfeast,10,10,"Marie, Health, Digestive",4.1
2608,"Kitkat 2 Fingers",5006,"Biscuits & Cookies",Nestle,15,15,Chocolates,4.2
2609,"Good Day Butter Cookies",5006,"Biscuits & Cookies",Britannia,20,20,Cookies,4.2
2610,"Sugar Free Cream Cracker Biscuit - Masala",5006,"Biscuits & Cookies","Bisk Farm",35,35,"Cream Biscuits & Wafers",4.2
2611,"Biscuits - Thin Arrowroot",5006,"Biscuits & Cookies","Bisk Farm",70,70,"Marie, Health, Digestive",4.1
2612,"Dark Fantasy - Big Choco Fills",5006,"Biscuits & Cookies",Sunfeast,103,120,"Cream Biscuits & Wafers",4.3
2613,"Biscuits - Marie",5006,"Biscuits & Cookies","Bisk Farm",35,35,"Marie, Health, Digestive",4.2
2614,"Cookies - Butter",5006,"Biscuits & Cookies",Unibic,23,25,Cookies,4.2
2615,"Oreo - Creme Biscuit, Vanilla, Family Pack, 300 g, Pack of 3",5006,"Biscuits & Cookies",Cadbury,120,160,"Cream Biscuits & Wafers",4.3
2616,"Moms Magic - Cashew & Almond",5006,"Biscuits & Cookies",Sunfeast,92,120,"Marie, Health, Digestive",4.3
2617,"Wafers - Waffy (Strawberry Flavor)",5006,"Biscuits & Cookies",Dukes,23,45,"Cream Biscuits & Wafers",4.2
2618,"Premium Wafer Bites - Dark Choco",5006,"Biscuits & Cookies",Tasties,49,85,"Cream Biscuits & Wafers",
2619,"Chocolate Biscuit, Pro Health Vitamins, 250 g, Pack of 9",5006,"Biscuits & Cookies",Bournvita,134,210,Cookies,4.3
2620,"Nutty Cookies - Choco Almond, No Added Maida, 40-50% Nuts, Box of 2 Cookies",5006,"Biscuits & Cookies","Open Secret",89,105,Cookies,3.8
2621,"Biscuits - Cheese Cream",5006,"Biscuits & Cookies","Bisk Farm",30,30,"Cream Biscuits & Wafers",4.2
2622,"20-20 Nice Biscuits",5006,"Biscuits & Cookies",Parle,25,25,"Salted Biscuits",4.1
2623,"Cookies - Choconut",5006,"Biscuits & Cookies",Unibic,23,25,Cookies,4.2
2624,"Sugar Free Butter Cookies",5006,"Biscuits & Cookies",Unibic,34,40,Cookies,4.2
2625,"Marie Biscuits - Whole Wheat",5006,"Biscuits & Cookies",Mcvities,70,70,"Marie, Health, Digestive",4.1
2626,"Wafers - Waffy (Orange Flavor)",5006,"Biscuits & Cookies",Dukes,23,45,"Cream Biscuits & Wafers",4.2
2627,"Biscuit - Spicy",5006,"Biscuits & Cookies","Bisk Farm",50,50,"Marie, Health, Digestive",4.2
2628,"Wafers - Waffy (Pineapple Flavor)",5006,"Biscuits & Cookies",Dukes,23,45,"Cream Biscuits & Wafers",4.2
2629,"Milano Centre Filled Mixed Berries",5006,"Biscuits & Cookies",Parle,28,35,Cookies,4.3
2630,"Premium Wafer Bites - Hazelnut",5006,"Biscuits & Cookies",Tasties,49,85,"Cream Biscuits & Wafers",
2631,"Farmlite Nuts Digestive Biscuit",5006,"Biscuits & Cookies",Sunfeast,68,75,"Marie, Health, Digestive",4.4
2632,"Sugar Free Multigrain Cookies",5006,"Biscuits & Cookies",Unibic,50,50,Cookies,4.1
2633,"NutriChoice Essentials - Oats Cookies With No Added Sugar",5006,"Biscuits & Cookies",Britannia,111,140,"Marie, Health, Digestive",4.2
2634,"Oreo - Dipped Cookie",5006,"Biscuits & Cookies",Cadbury,49,50,"Cream Biscuits & Wafers",4.1
2635,"NutriChoice Essentials Ragi Cookies - With No Added Sugar",5006,"Biscuits & Cookies",Britannia,56,70,"Marie, Health, Digestive",4.2
2636,"Premium Wafer Bites - Strawberry",5006,"Biscuits & Cookies",Tasties,49,85,"Cream Biscuits & Wafers",
2637,"Good Day Cookies - Butter",5006,"Biscuits & Cookies",Britannia,54,60,Cookies,4.2
2638,"Mast Jeera - The Spicy Jeera Biscuits",5006,"Biscuits & Cookies","Bisk Farm",40,40,Cookies,4.3
2639,"Biscuits - Marie, Sugar Free",5006,"Biscuits & Cookies","Bisk Farm",40,40,"Marie, Health, Digestive",4.3
2640,"Moms Magic - Fruit & Milk",5006,"Biscuits & Cookies",Sunfeast,45,50,Cookies,4.2
2641,"Happy Happy Choco-Chip Cookies",5006,"Biscuits & Cookies",Parle,5,5,"Glucose & Milk Biscuits",4.2
2642,"Moms Magic Rich Butter Biscuits",5006,"Biscuits & Cookies",Sunfeast,103,120,Cookies,4.2
2643,"Krackjack Biscuits - Butter Masala",5006,"Biscuits & Cookies",Parle,30,30,"Salted Biscuits",4.1
2644,"Mom's Magic Cookies - Cashew & Almond",5006,"Biscuits & Cookies",Sunfeast,91,105,Cookies,4.3
2645,"Milk Bikis Biscuits",5006,"Biscuits & Cookies",Britannia,60,60,"Glucose & Milk Biscuits",4.4
2646,"Farmlite Digestive - All Good",5006,"Biscuits & Cookies",Sunfeast,113,125,"Marie, Health, Digestive",4.2
2647,"Jim Jam Cream Biscuits",5006,"Biscuits & Cookies",Britannia,100,100,"Cream Biscuits & Wafers",4.4
2648,"Premium Wafer Bites - Orange",5006,"Biscuits & Cookies",Tasties,49,85,"Cream Biscuits & Wafers",
2649,"Digestive Biscuits",5006,"Biscuits & Cookies",Mcvities,100,100,"Marie, Health, Digestive",4.1
2650,"Hide & Seek Choco Rolls",5006,"Biscuits & Cookies",Parle,38,50,"Cream Biscuits & Wafers",4.3
2651,"Treat - Crazy Pineapple Cream Biscuits",5006,"Biscuits & Cookies",Britannia,57,60,"Cream Biscuits & Wafers",4.1
2652,"Coconut Cookies",5006,"Biscuits & Cookies",Tasties,81,120,Cookies,
2653,"Sixer Biscuits - Salted",5006,"Biscuits & Cookies",Parle,60,60,"Salted Biscuits",4.2
2654,"Top Biscuits - Butter Munch",5006,"Biscuits & Cookies","Bisk Farm",25,25,Cookies,4.2
2655,"Chocobakes Choc Filled Cookies/Biscuits",5006,"Biscuits & Cookies",Cadbury,30,30,"Cream Biscuits & Wafers",4.2
2656,"Premium Wafer Bites - Cappucino",5006,"Biscuits & Cookies",Tasties,49,85,"Cream Biscuits & Wafers",
2657,"Jeera Cookies",5006,"Biscuits & Cookies",Tasties,60,100,Cookies,
2658,"Treat Wafers - Chocolate",5006,"Biscuits & Cookies",Britannia,23,25,"Cream Biscuits & Wafers",4.2
2659,"Marie Light Biscuits - Oats Fibre",5006,"Biscuits & Cookies",Sunfeast,25,25,"Marie, Health, Digestive",4.3
2660,"Marie Light Biscuits - Active",5006,"Biscuits & Cookies",Sunfeast,10,10,"Marie, Health, Digestive",4.2
2661,"Premium Wafer bites - Tiramisu",5006,"Biscuits & Cookies",Tasties,49,85,"Cream Biscuits & Wafers",
2662,"Jeera Cookies",5006,"Biscuits & Cookies","bb Popular",145,145,Cookies,
2663,"Marie Light Biscuits - Active",5006,"Biscuits & Cookies",Sunfeast,60,60,"Marie, Health, Digestive",4.2
2664,"Oreo - Choco Creme Biscuit, Family Pack",5006,"Biscuits & Cookies",Cadbury,64,80,"Cream Biscuits & Wafers",4.2
2665,"Dark Fantasy Biscuits - Cookies - Coffee Fills",5006,"Biscuits & Cookies",Sunfeast,30,30,"Cream Biscuits & Wafers",4.3
2666,"Sugar Free Cream Cracker Biscuits",5006,"Biscuits & Cookies","Bisk Farm",25,25,"Cream Biscuits & Wafers",4.2
2667,"Dark Fantasy Bourbon Chocolate Cream Biscuits",5006,"Biscuits & Cookies",Sunfeast,30,30,"Cream Biscuits & Wafers",4.3
2668,"Ginger Cookies",5006,"Biscuits & Cookies",Mcvities,70,70,Cookies,4.3
2669,"Nutty Cookies - Choco Almond, No Added Maida, 40-50% Nuts, Box of 6 Cookies",5006,"Biscuits & Cookies","Open Secret",99,105,Cookies,4.1
2670,"Treat Wafers - Strawberry",5006,"Biscuits & Cookies",Britannia,23,25,"Cream Biscuits & Wafers",4.1
2671,"Dark Fantasy Cream Biscuit - Choco Creme",5006,"Biscuits & Cookies",Sunfeast,56,75,"Cream Biscuits & Wafers",4
2672,"Milano Centre Filled Dark Cookies - Choco Delight",5006,"Biscuits & Cookies",Parle,28,35,"Cream Biscuits & Wafers",4.5
2673,"50-50 Jeera Masti Biscuits",5006,"Biscuits & Cookies",Britannia,10,10,"Salted Biscuits",4.1
2674,"Tiger Krunch Biscuits",5006,"Biscuits & Cookies",Britannia,50,100,"Glucose & Milk Biscuits",4.2
2675,"Premium Wafer Bites - Dark Choco 100 g + Strawberry 100 g + Tiramisu 100 g",5006,"Biscuits & Cookies",Tasties,132,255,"Cream Biscuits & Wafers",
2676,"Cheese Cracker",5006,"Biscuits & Cookies",Mcvities,10,10,"Salted Biscuits",3.9
2677,"Top Biscuits - Herbs",5006,"Biscuits & Cookies","Bisk Farm",60,60,"Marie, Health, Digestive",4.2
2678,"Digestive Biscuits",5006,"Biscuits & Cookies",Mcvities,68,68,"Marie, Health, Digestive",4.2
2679,"Cookies - Ginger",5006,"Biscuits & Cookies",Mcvities,40,40,Cookies,4.2
2680,"Premium Wafer Bites - Orange 100 g + Hazelnut 100 g + Cappucino 100 g",5006,"Biscuits & Cookies",Tasties,132,255,"Cream Biscuits & Wafers",
2681,"Cookies - Multigrain Breakfast",5006,"Biscuits & Cookies",Unibic,30,30,"Marie, Health, Digestive",4.1
2682,"Farmlite Nuts Digestive Biscuit",5006,"Biscuits & Cookies",Sunfeast,54,60,"Marie, Health, Digestive",4.3
2683,"50-50 Timepass Salted Biscuits",5006,"Biscuits & Cookies",Britannia,5,5,"Salted Biscuits",4.2
2684,"Good Day Chocochip Cookies",5006,"Biscuits & Cookies",Britannia,120,120,Cookies,4.3
2685,"Butter Cashew Cookies",5006,"Biscuits & Cookies",Tasties,81,120,Cookies,
2686,"Digestive Biscuits - No Added Sugar",5006,"Biscuits & Cookies",Mcvities,18,20,Cookies,4.5
2687,"Chocochip Cookies",5006,"Biscuits & Cookies",Tasties,95,120,Cookies,
2688,"Good Day Pista Badam Cookies",5006,"Biscuits & Cookies",Britannia,41,45,Cookies,4.2
2689,"Farmlite 5 Seed Digestive Biscuit",5006,"Biscuits & Cookies",Sunfeast,68,75,"Marie, Health, Digestive",4.4
2690,"Treat Stars - Creme & Milk Choco Duo Cream Biscuits",5006,"Biscuits & Cookies",Britannia,18,20,"Cream Biscuits & Wafers",4.2
2691,"Farmlite Veda Digestive Biscuit",5006,"Biscuits & Cookies",Sunfeast,50,55,"Marie, Health, Digestive",4.1
2692,"Bounce Biscuits - Pineapple Creme",5006,"Biscuits & Cookies",Sunfeast,10,10,"Cream Biscuits & Wafers",4.2
2693,"Veda Marie Light Biscuits",5006,"Biscuits & Cookies",Sunfeast,10,10,"Marie, Health, Digestive",4.2
2694,"Platina- Nutricrunch Lite Cracker",5006,"Biscuits & Cookies",Parle,30,30,"Salted Biscuits",4.2
2695,"Thinz - Almond",5006,"Biscuits & Cookies","Bisk Farm",10,10,"Marie, Health, Digestive",4.3
2696,"Farmlite Veda Digestive Biscuit",5006,"Biscuits & Cookies",Sunfeast,19,20,"Marie, Health, Digestive",4.1
2697,"Sweet & Salty Cookies",5006,"Biscuits & Cookies",Tasties,71,115,Cookies,
2698,Digestive,5006,"Biscuits & Cookies",Mcvities,55,55,"Marie, Health, Digestive",4.3
2699,"Treat Stars - Creme & White Choco Duo Cream Biscuits",5006,"Biscuits & Cookies",Britannia,18,20,"Cream Biscuits & Wafers",4.1
2700,"Butter Cookies",5006,"Biscuits & Cookies",Tasties,77,120,Cookies,3.9
2701,"Veda Marie Light Biscuits",5006,"Biscuits & Cookies",Sunfeast,30,30,"Marie, Health, Digestive",4.4
2702,"Fruit Nuts Cookies",5006,"Biscuits & Cookies",Tasties,77,120,Cookies,
2703,"Dark Fantasy - Choco Creme Biscuits",5006,"Biscuits & Cookies",Sunfeast,54,60,"Cream Biscuits & Wafers",4.3
2704,"Multigrain Cookies",5006,"Biscuits & Cookies",Tasties,103,120,Cookies,3.9
2705,"Marie Light Biscuits - Active",5006,"Biscuits & Cookies",Sunfeast,30,30,"Marie, Health, Digestive",4.3
2706,"Marie Biscuits",5006,"Biscuits & Cookies",Mcvities,30,30,"Marie, Health, Digestive",4.1
2707,"Dark Fantasy - Vanilla Cream Biscuits",5006,"Biscuits & Cookies",Sunfeast,54,60,"Cream Biscuits & Wafers",4.3
2708,"5 Grain Cracker",5006,"Biscuits & Cookies",Mcvities,25,25,"Salted Biscuits",3.9
2709,"Hide & Seek - Black Bourbon Vanilla",5006,"Biscuits & Cookies",Parle,30,30,"Cream Biscuits & Wafers",4.3
2710,"Sugar Free Petit Beurre - The Taste of France",5006,"Biscuits & Cookies","Bisk Farm",35,35,"Marie, Health, Digestive",4
2711,"Biscuits - Jungle Bites",5006,"Biscuits & Cookies","Bisk Farm",40,40,Cookies,4.2
2712,"Bounce Biscuits - Choco Creme",5006,"Biscuits & Cookies",Sunfeast,54,60,"Cream Biscuits & Wafers",4.1
2713,"Nutty Cookies - White Choco Cashew, No Added Maida, 40-50% Nuts, Box of 2 Cookies",5006,"Biscuits & Cookies","Open Secret",35,35,Cookies,3.6
2714,"Hide & Seek - Vanilla Creme",5006,"Biscuits & Cookies",Parle,30,30,"Cream Biscuits & Wafers",4.2
2715,"Milk Shakti Biscuits - With The Goodness Of Milk",5006,"Biscuits & Cookies",Parle,9,10,"Glucose & Milk Biscuits",4.2
2716,"Dark Fantasy Biscuit Choco Chip Cookies",5006,"Biscuits & Cookies",Sunfeast,83,100,Cookies,3.8
2717,"Coco Malai - Delicious Coconutty Bite",5006,"Biscuits & Cookies","Bisk Farm",25,25,Cookies,4.2
2718,"Dark Fantasy - Choco Chip Cookies",5006,"Biscuits & Cookies",Sunfeast,51,60,Cookies,
2719,"Whole Wheat Marie",5006,"Biscuits & Cookies",Mcvities,165,165,Cookies,4.3
2720,"7 Grain Breakfast Cookie - Choco Chips, Soft & Chewy",5006,"Biscuits & Cookies","RiteBite Max Protein",40,40,Cookies,3.5
2721,"Pure Magic - Chocolush Hazelnut",5006,"Biscuits & Cookies",Britannia,32,35,"Cream Biscuits & Wafers",4.2
2722,"Gift Box : Dryfruit Chocolate Nutty Cookies With Almonds, Cashew & Peanuts",5006,"Biscuits & Cookies","Open Secret",285,300,"Gift Boxes",4
2723,"Cookies - Milk",5006,"Biscuits & Cookies",Unibic,36,40,Cookies,4.2
2724,"Roll - Waffy (Strawberry)",5006,"Biscuits & Cookies",Dukes,125,250,"Cream Biscuits & Wafers",4.2
2725,"Choco Pie - With Rich Cocoa",5006,"Biscuits & Cookies",Lotte,145,180,"Cream Biscuits & Wafers",4.3
2726,"Cookies - Choco-Kiss",5006,"Biscuits & Cookies",Unibic,40,40,Cookies,4.2
2727,"Biscuits - Super Value Family Pack",5006,"Biscuits & Cookies","Cadbury BournVita",99,99,"Glucose & Milk Biscuits",4.2
2728,"Mom's Magic Biscuits - Cookies - Nut Biscotti",5006,"Biscuits & Cookies",Sunfeast,27,30,Cookies,4.2
2729,"Dark Fantasy Cream Biscuit - Vanilla Creme",5006,"Biscuits & Cookies",Sunfeast,56,75,"Cream Biscuits & Wafers",4.1
2730,"Dream Cream - Strawberry Vanilla",5006,"Biscuits & Cookies",Sunfeast,20,20,"Cream Biscuits & Wafers",4.3
2731,"Creams - Hide & Seek Creme Chocolate",5006,"Biscuits & Cookies",Parle,30,30,"Glucose & Milk Biscuits",4.2
2732,"Water Sticks - Crazy Swirls, Strawberry Flavour",5006,"Biscuits & Cookies",Dukes,75,150,"Cream Biscuits & Wafers",4.1
2733,"Waffy Cheese Flavor Wafer",5006,"Biscuits & Cookies",Dukes,23,45,"Cream Biscuits & Wafers",4.1
2734,"Creams - Hide & Seek Creme Orange",5006,"Biscuits & Cookies",Parle,30,30,"Glucose & Milk Biscuits",4.1
2735,"Hide & Seek - Strawberry Creme",5006,"Biscuits & Cookies",Parle,30,30,"Cream Biscuits & Wafers",4.1
2736,"Dream Cream - Choco Vanilla Cream Biscuit - Cookie",5006,"Biscuits & Cookies",Sunfeast,10,10,"Cream Biscuits & Wafers",4.2
2737,"Dark Fantasy Yumfills Pie Cake",5006,"Biscuits & Cookies",Sunfeast,60,60,"Cream Biscuits & Wafers",4.3
2738,"Bourbon Delight",5006,"Biscuits & Cookies",Mcvities,60,60,"Cream Biscuits & Wafers",3.6
2739,"20-20 Cashew Butter Cookies",5006,"Biscuits & Cookies",Parle,25,25,Cookies,4.2
2740,"Oat Cookies",5006,"Biscuits & Cookies",Mcvities,60,60,Cookies,4.1
2741,"Wafer Rolls - Kulfi",5006,"Biscuits & Cookies",Dukes,75,150,"Cream Biscuits & Wafers",4
2742,"Pure Magic - Chocolate Biscuits",5006,"Biscuits & Cookies",Britannia,48,60,"Glucose & Milk Biscuits",4.3
2743,"Ginger Cookies - Family Pack",5006,"Biscuits & Cookies",Mcvities,180,200,Cookies,4.1
2744,"Oat Cookies - Family Pack",5006,"Biscuits & Cookies",Mcvities,189,210,Cookies,4
2745,"Snackies Biscuits",5006,"Biscuits & Cookies","Bisk Farm",25,25,Cookies,4.2
2746,"Ruskit - Milk Rusk",5006,"Biscuits & Cookies","Bisk Farm",60,60,"Marie, Health, Digestive",4.3
2747,"Dream Cream - Choco Vanilla Biscuits",5006,"Biscuits & Cookies",Sunfeast,20,20,"Cream Biscuits & Wafers",4.2
2748,"My Favourite Royal Cream - Mixed Fruit Flavour",5006,"Biscuits & Cookies","Bisk Farm",30,30,"Cream Biscuits & Wafers",4
2749,"Biscuits - So Sweet",5006,"Biscuits & Cookies","Bisk Farm",35,35,"Cream Biscuits & Wafers",4.3
2750,"Celebration Gift Box : Assorted Chocolate Cookies",5006,"Biscuits & Cookies","Open Secret",285,350,Cookies,4.2
2751,"Dark Cookies Cream - Family Pack",5006,"Biscuits & Cookies",Mcvities,135,150,Cookies,5
2752,"Fruit Cookies - Family Pack",5006,"Biscuits & Cookies",Mcvities,234,275,Cookies,2
2753,"Platina - Nutricrunch Digestive Marie",5006,"Biscuits & Cookies",Parle,15,15,"Marie, Health, Digestive",4
2754,"Cookies - Butter",5006,"Biscuits & Cookies",Mcvities,27,30,Cookies,3.9
2755,"Milano Choco Chip Cookies",5006,"Biscuits & Cookies",Parle,20,30,Cookies,4.2
2756,"Monaco Cheesling",5006,"Biscuits & Cookies",Parle,102,120,"Salted Biscuits",4.2
2757,"NutriChoice Oats Cookies - Orange Almond",5006,"Biscuits & Cookies",Britannia,15,20,"Marie, Health, Digestive",4.2
2758,"Dark Fantasy Yumfills Pie",5006,"Biscuits & Cookies",Sunfeast,99,140,"Cream Biscuits & Wafers",4.2
2759,"Wafers - Waffy (Chocolate Flavor)",5006,"Biscuits & Cookies",Dukes,23,45,"Cream Biscuits & Wafers",4.1
2760,"Good Day Butter Cookies",5006,"Biscuits & Cookies",Britannia,10,10,Cookies,4.2
2761,"Sugar Free Cashew Cookies",5006,"Biscuits & Cookies",Unibic,120,120,Cookies,
2762,"Double Stuf Creme Biscuit",5006,"Biscuits & Cookies","Cadbury Oreo",36,40,"Cream Biscuits & Wafers",4.1
2763,"Honey Oats Cookies",5006,"Biscuits & Cookies",Tasties,22,30,Cookies,3.9
2764,"Tiger Elaichi Cream Biscuits",5006,"Biscuits & Cookies",Britannia,5,5,"Glucose & Milk Biscuits",4.2
2765,"Sugar Free Butter Cookies",5006,"Biscuits & Cookies",Unibic,120,120,Cookies,
2766,"Good Day Butter Cookies, (Get 22 g Extra)",5006,"Biscuits & Cookies",Britannia,57,60,Cookies,4.6
2767,"Nutri Choice Heavens Oats - Milk Almond 75 gm",5006,"Biscuits & Cookies",Britannia,30,40,"Marie, Health, Digestive",
2768,"Bounce Biscuits - Choco Creme",5006,"Biscuits & Cookies",Sunfeast,5,5,"Cream Biscuits & Wafers",4.2
2769,"Bounce Biscuits - Elaichi Creme",5006,"Biscuits & Cookies",Sunfeast,10,10,"Cream Biscuits & Wafers",4.2
2770,"Hide & Seek Black Bourbon - Chocolate",5006,"Biscuits & Cookies","Parle Platina",60,100,"Cream Biscuits & Wafers",4.2
2771,"Choco Almond Nutty Cookies - Box of 2, 25 g + Choco Almond Butter Spread, 175 g",5006,"Biscuits & Cookies","Open Secret",360,385,Cookies,
2772,"Just Ginger - The Ginger Biscuit With Real Tang",5006,"Biscuits & Cookies","Bisk Farm",25,25,Cookies,4.4
2773,"Sandwich Biscuits Fab - Jam In Fruit Flavour",5006,"Biscuits & Cookies",Parle,21,35,"Cream Biscuits & Wafers",4.1
2774,"Bourbon Chocolate Cream Biscuits",5006,"Biscuits & Cookies",Britannia,80,80,"Cream Biscuits & Wafers",4
2775,"NutriChoice Oats Cookies - Milk Almond",5006,"Biscuits & Cookies",Britannia,15,20,"Marie, Health, Digestive",4.1
2776,"Fruit & Grains Cookies",5006,"Biscuits & Cookies",Tasties,72,120,Cookies,
2777,"Vita Marie Gold Biscuits",5006,"Biscuits & Cookies",Britannia,102,120,"Marie, Health, Digestive",4.3
2778,"Meetha Paan - With Real Gulkand",5006,"Biscuits & Cookies",Unibic,30,30,Cookies,3.9
2779,"Cookies - Cashew",5006,"Biscuits & Cookies",Unibic,36,40,Cookies,4.1
2780,"Pure Magic Deuce Milk Choco Biscuits",5006,"Biscuits & Cookies",Britannia,40,40,"Cream Biscuits & Wafers",4.3
2781,"Happy Happy Choco-Chip Cookies",5006,"Biscuits & Cookies",Parle,10,10,Cookies,4.2
2782,"50-50 Timepass Biscuits",5006,"Biscuits & Cookies",Britannia,5,5,"Salted Biscuits",3.9
2783,"Cookies-Choco Ripple Cookies",5006,"Biscuits & Cookies",Unibic,36,40,Cookies,4.2
2784,"Choco Nut Cookies",5006,"Biscuits & Cookies",Unibic,132,165,Cookies,4.6
2785,"7 Grain Breakfast Cookie - Choco Chips, Soft & Chewy",5006,"Biscuits & Cookies","RiteBite Max Protein",480,480,Cookies,5
2786,"Biscuits - Sour Cream and Onion",5006,"Biscuits & Cookies",Dukes,39,50,"Cream Biscuits & Wafers",4.2
2787,"Tiger Chocolate Cream Biscuits",5006,"Biscuits & Cookies",Britannia,5,5,"Cream Biscuits & Wafers",4.2
2788,"Pure Magic Deuce Vanilla Biscuits",5006,"Biscuits & Cookies",Britannia,24,30,"Cream Biscuits & Wafers",4.3
2789,"Cookies - My Healthy Ragi",5006,"Biscuits & Cookies",Unibic,30,30,Cookies,3.9
2790,"Farmlite 5 Seed Digestive Biscuit",5006,"Biscuits & Cookies",Sunfeast,54,60,"Marie, Health, Digestive",4.3
2791,"Choco Kiss Cookies",5006,"Biscuits & Cookies",Unibic,104,130,Cookies,
2792,"Dark Waffy Premium Vanilla Flavoured Choco Wafer",5006,"Biscuits & Cookies",Dukes,54,60,"Cream Biscuits & Wafers",4.3
2793,"Biscuits - Cream 4 Fun (Pineapple Flavor)",5006,"Biscuits & Cookies",Dukes,25,30,"Cream Biscuits & Wafers",4
2794,"Dark Fantasy Bourbon",5006,"Biscuits & Cookies",Sunfeast,90,90,"Cream Biscuits & Wafers",4.3
2795,"Top Spin Crackers",5006,"Biscuits & Cookies",Parle,10,10,"Salted Biscuits",4.3
2796,"Wafer Biscuits - Chocolate Flavor",5006,"Biscuits & Cookies",Pickwick,70,70,"Cream Biscuits & Wafers",4.2
2797,"Biscuits - Multigran",5006,"Biscuits & Cookies","Bisk Farm",40,40,"Marie, Health, Digestive",4.4
2798,"Milk Cookies",5006,"Biscuits & Cookies",Unibic,100,125,Cookies,4.3
2799,"Masala Nibbles",5006,"Biscuits & Cookies",Dukes,39,50,"Salted Biscuits",4.1
2800,"50-50 Maska Chaska",5006,"Biscuits & Cookies",Britannia,64,75,"Salted Biscuits",4.4
2801,"Biscuit - Nariyal",5006,"Biscuits & Cookies",Patanjali,10,10,Cookies,4.2
2802,"Jeera Nibbles",5006,"Biscuits & Cookies",Dukes,39,50,"Salted Biscuits",4.1
2803,"Wafer Biscuits - Strawberry Flavor",5006,"Biscuits & Cookies",Pickwick,70,70,"Cream Biscuits & Wafers",4.4
2804,"Fruit Cookies",5006,"Biscuits & Cookies",Mcvities,70,70,Cookies,4.1
2805,"Choco Slab - Dark",5006,"Biscuits & Cookies",Dukes,155,155,Cookies,4.8
2806,"Dark Cookie Cream",5006,"Biscuits & Cookies",Mcvities,30,30,"Salted Biscuits",4.2
2807,"Wafer Biscuit - Pineapple",5006,"Biscuits & Cookies",Pickwick,90,90,"Cream Biscuits & Wafers",4.6
2808,"Oat Cookies",5006,"Biscuits & Cookies",Mcvities,40,40,"Marie, Health, Digestive",4.1
2809,"7 Grain Breakfast Cookie - Nuts & Seeds, Soft & Chewy",5006,"Biscuits & Cookies","RiteBite Max Protein",480,480,Cookies,4.3
2810,"Digestive Combo",5006,"Biscuits & Cookies",Dukes,40,40,"Marie, Health, Digestive",4.1
